nanosecs,vx,vy,vz,timestamp,time
1697720086566891047,"('vx', 0.0113188)","('vy', -0.223247)","('vz', 0.0208374)",1697720086532233,221.112
1697720086755096277,"('vx', -0.00166753)","('vy', -0.18272)","('vz', 0.0111659)",1697720086719697,221.299
1697720086952506829,"('vx', 0.0044505)","('vy', -0.147693)","('vz', 0.00317209)",1697720086917259,221.497
1697720087133033374,"('vx', 0.0893332)","('vy', -0.0986942)","('vz', 0.0263617)",1697720087098059,221.678
1697720087352511872,"('vx', 0.135376)","('vy', -0.0816271)","('vz', 0.036133)",1697720087318297,221.898
1697720087530052059,"('vx', 0.197667)","('vy', -0.0232309)","('vz', 0.0406159)",1697720087494387,222.074
1697720087723812099,"('vx', 0.248371)","('vy', 0.0132934)","('vz', 0.0297132)",1697720087688273,222.268
1697720087915665388,"('vx', 0.269719)","('vy', 0.0293061)","('vz', 0.0136939)",1697720087881003,222.461
1697720088109378931,"('vx', 0.30064)","('vy', 0.0620014)","('vz', 0.00357758)",1697720088073375,222.653
1697720088312624562,"('vx', 0.316407)","('vy', 0.0739387)","('vz', -0.0028065)",1697720088277342,222.857
1697720088511911876,"('vx', 0.273945)","('vy', 0.0528827)","('vz', -0.00353302)",1697720088476652,223.056
1697720088691914012,"('vx', 0.237318)","('vy', 0.0295153)","('vz', -0.00605873)",1697720088656319,223.236
1697720088887108727,"('vx', 0.261758)","('vy', 0.0452408)","('vz', -0.00290043)",1697720088852196,223.432
1697720089086629564,"('vx', 0.236391)","('vy', 0.0310217)","('vz', -0.0131728)",1697720089052061,223.632
1697720089283842296,"('vx', 0.223766)","('vy', 0.0138735)","('vz', -0.01933)",1697720089248808,223.829
1697720089374091629,"('vx', 0.202825)","('vy', -0.0192877)","('vz', -0.0206318)",1697720089339997,223.92
1697720089489221169,"('vx', 0.194894)","('vy', -0.0151309)","('vz', -0.017119)",1697720089454536,224.035
1697720089715569485,"('vx', 0.202083)","('vy', -0.0293668)","('vz', -0.0170484)",1697720089680284,224.261
1697720089887579155,"('vx', 0.187179)","('vy', -0.0397249)","('vz', -0.0195056)",1697720089852198,224.433
1697720090254223283,"('vx', 0.0662433)","('vy', -0.156964)","('vz', -0.0263161)",1697720090218616,224.799
1697720090461910863,"('vx', 0.0444663)","('vy', -0.185388)","('vz', -0.0237788)",1697720090426536,225.007
1697720090655612511,"('vx', 0.0471397)","('vy', -0.174607)","('vz', -0.0242975)",1697720090618957,225.199
1697720090868106848,"('vx', 0.0683808)","('vy', -0.159077)","('vz', -0.0128648)",1697720090833163,225.413
1697720091045398065,"('vx', 0.0769518)","('vy', -0.143352)","('vz', -0.00988731)",1697720091009587,225.589
1697720091237500157,"('vx', 0.0836347)","('vy', -0.145169)","('vz', -0.00868952)",1697720091201613,225.781
1697720091432649146,"('vx', 0.0728417)","('vy', -0.161587)","('vz', -0.00781306)",1697720091397885,225.977
1697720091624794386,"('vx', 0.108987)","('vy', -0.131996)","('vz', -0.00134344)",1697720091589487,226.169
1697720091810379010,"('vx', 0.116747)","('vy', -0.135345)","('vz', -0.0021274)",1697720091776006,226.356
1697720092006866464,"('vx', 0.11933)","('vy', -0.133476)","('vz', -0.0031889)",1697720091971119,226.551
1697720092225392977,"('vx', 0.122131)","('vy', -0.13783)","('vz', -0.000865862)",1697720092190404,226.77
1697720092408495605,"('vx', 0.133713)","('vy', -0.132596)","('vz', -0.00164843)",1697720092373780,226.953
1697720092608007850,"('vx', 0.170243)","('vy', -0.0892919)","('vz', 0.00394014)",1697720092573361,227.153
1697720092792021140,"('vx', 0.163271)","('vy', -0.0904106)","('vz', 0.0055349)",1697720092757545,227.337
1697720092988373986,"('vx', 0.163326)","('vy', -0.103304)","('vz', 0.0050633)",1697720092953859,227.533
1697720093184701299,"('vx', 0.165855)","('vy', -0.111614)","('vz', 0.00666679)",1697720093150143,227.729
1697720093387546008,"('vx', 0.16177)","('vy', -0.105733)","('vz', 0.00821051)",1697720093351972,227.931
1697720093586349136,"('vx', 0.149946)","('vy', -0.115648)","('vz', 0.00292568)",1697720093551577,228.131
1697720093750965879,"('vx', 0.152848)","('vy', -0.114138)","('vz', 0.00594969)",1697720093716855,228.296
1697720093951041972,"('vx', 0.147428)","('vy', -0.113408)","('vz', 0.00483776)",1697720093915594,228.495
1697720094145460946,"('vx', 0.147839)","('vy', -0.121375)","('vz', 0.0030859)",1697720094109647,228.689
1697720094345400634,"('vx', 0.137663)","('vy', -0.12507)","('vz', 0.00612661)",1697720094309817,228.889
1697720094533559737,"('vx', 0.133313)","('vy', -0.132562)","('vz', 0.00400936)",1697720094497060,229.076
1697720094728992635,"('vx', 0.13566)","('vy', -0.13042)","('vz', 0.00653794)",1697720094694283,229.273
1697720094925497975,"('vx', 0.137795)","('vy', -0.137765)","('vz', 0.00604796)",1697720094890052,229.469
1697720095129518931,"('vx', 0.141804)","('vy', -0.142821)","('vz', 0.0059806)",1697720095093830,229.673
1697720095323846373,"('vx', 0.136091)","('vy', -0.148793)","('vz', 0.0052605)",1697720095289584,229.869
1697720095498479147,"('vx', 0.136697)","('vy', -0.145817)","('vz', 0.00434354)",1697720095462640,230.042
1697720095696094638,"('vx', 0.133603)","('vy', -0.146056)","('vz', 0.00581575)",1697720095661456,230.241
1697720095903639743,"('vx', 0.133895)","('vy', -0.157076)","('vz', 0.00835145)",1697720095868202,230.448
1697720096086718498,"('vx', 0.124186)","('vy', -0.157875)","('vz', 0.00933169)",1697720096051137,230.631
1697720096287457894,"('vx', 0.128388)","('vy', -0.157836)","('vz', 0.0086114)",1697720096252528,230.832
1697720096488475387,"('vx', 0.118726)","('vy', -0.151779)","('vz', 0.00628301)",1697720096453782,231.033
1697720096692706336,"('vx', 0.119006)","('vy', -0.159434)","('vz', 0.00752692)",1697720096656116,231.235
1697720096878642137,"('vx', 0.114113)","('vy', -0.162106)","('vz', 0.00975466)",1697720096842069,231.421
1697720097072336168,"('vx', 0.122781)","('vy', -0.171044)","('vz', 0.00559473)",1697720097037277,231.616
1697720097265642345,"('vx', 0.16245)","('vy', -0.12824)","('vz', 0.00835883)",1697720097230405,231.809
1697720097453875926,"('vx', 0.215937)","('vy', -0.0786457)","('vz', 0.0142731)",1697720097418078,231.997
1697720097626576605,"('vx', 0.200847)","('vy', -0.0554385)","('vz', 0.0175062)",1697720097590283,232.169
1697720097825470663,"('vx', 0.191728)","('vy', -0.0606392)","('vz', -0.00598544)",1697720097790549,232.369
1697720098014745909,"('vx', 0.148087)","('vy', -0.0581436)","('vz', -0.025335)",1697720097979330,232.558
1697720098224094817,"('vx', 0.11712)","('vy', -0.0449953)","('vz', -0.0287369)",1697720098188896,232.768
1697720098413762517,"('vx', 0.0983042)","('vy', -0.0397209)","('vz', -0.0325938)",1697720098377303,232.956
1697720098609926557,"('vx', 0.0851093)","('vy', -0.0369658)","('vz', -0.0402156)",1697720098575284,233.154
1697720098789606902,"('vx', 0.0729347)","('vy', -0.0392136)","('vz', -0.0462047)",1697720098753014,233.332
1697720098984284457,"('vx', 0.0615303)","('vy', -0.0380146)","('vz', -0.046256)",1697720098949039,233.528
1697720099171498124,"('vx', 0.0571566)","('vy', -0.0425384)","('vz', -0.0456736)",1697720099136706,233.716
1697720099383843972,"('vx', 0.049796)","('vy', -0.0445096)","('vz', -0.0418051)",1697720099349104,233.928
1697720099556007910,"('vx', 0.0457961)","('vy', -0.0419748)","('vz', -0.0356876)",1697720099520987,234.1
1697720099770192934,"('vx', 0.0443245)","('vy', -0.0408588)","('vz', -0.0277253)",1697720099733035,234.312
1697720099957866257,"('vx', 0.0394925)","('vy', -0.0407789)","('vz', -0.0216919)",1697720099923062,234.502
1697720100330910765,"('vx', 0.0330583)","('vy', -0.0395387)","('vz', -0.00650602)",1697720100295726,234.875
1697720100557669041,"('vx', 0.0312331)","('vy', -0.0389807)","('vz', -0.000793267)",1697720100522998,235.102
1697720100729331476,"('vx', 0.03145)","('vy', -0.0404119)","('vz', 0.00128603)",1697720100694785,235.274
1697720100934312216,"('vx', 0.0337951)","('vy', -0.0397605)","('vz', 0.00162418)",1697720100899539,235.479
1697720101129184694,"('vx', 0.0389925)","('vy', -0.0374882)","('vz', 0.00463184)",1697720101094290,235.674
1697720101323598926,"('vx', 0.0439188)","('vy', -0.0318273)","('vz', 0.00777808)",1697720101289377,235.869
1697720101520705792,"('vx', 0.0409534)","('vy', -0.0375103)","('vz', 0.0141361)",1697720101485732,236.065
1697720101726707812,"('vx', 0.0313596)","('vy', -0.0418374)","('vz', 0.0188482)",1697720101691821,236.271
1697720101895032441,"('vx', 0.0307107)","('vy', -0.0384017)","('vz', 0.0194185)",1697720101860599,236.44
1697720102096004442,"('vx', 0.0288025)","('vy', -0.0396688)","('vz', 0.0206947)",1697720102060587,236.64
1697720102294882432,"('vx', 0.027792)","('vy', -0.0389438)","('vz', 0.0230294)",1697720102260063,236.839
1697720102495685748,"('vx', 0.0228939)","('vy', -0.0490105)","('vz', 0.028474)",1697720102460919,237.04
1697720102691877271,"('vx', 0.0629689)","('vy', -0.0686199)","('vz', 0.0378455)",1697720102656485,237.236
1697720102844802835,"('vx', 0.109522)","('vy', -0.0787819)","('vz', 0.047555)",1697720102809351,237.389
1697720103039051625,"('vx', 0.129929)","('vy', -0.0726671)","('vz', 0.0505553)",1697720103004117,237.584
1697720103237166442,"('vx', 0.159094)","('vy', -0.0530115)","('vz', 0.0414902)",1697720103202960,237.783
1697720103430937414,"('vx', 0.184912)","('vy', -0.0329297)","('vz', 0.0339924)",1697720103396213,237.976
1697720103629832076,"('vx', 0.179559)","('vy', -0.0453211)","('vz', 0.0213603)",1697720103595146,238.175
1697720103805006133,"('vx', 0.131927)","('vy', -0.0568651)","('vz', 0.00688805)",1697720103770291,238.35
1697720104029248240,"('vx', 0.137188)","('vy', -0.06846)","('vz', -0.00105487)",1697720103994591,238.574
1697720104225122471,"('vx', 0.056092)","('vy', -0.0829488)","('vz', 0.0192306)",1697720104190355,238.77
1697720104392182130,"('vx', 0.0243604)","('vy', -0.151114)","('vz', 0.0192502)",1697720104357406,238.937
1697720104586997883,"('vx', 0.0159589)","('vy', -0.18692)","('vz', 0.0189643)",1697720104550258,239.13
1697720104790661882,"('vx', -0.0032608)","('vy', -0.204339)","('vz', 0.0224583)",1697720104755276,239.335
1697720104963869358,"('vx', -0.0119743)","('vy', -0.220406)","('vz', 0.0220911)",1697720104930188,239.51
1697720105171923484,"('vx', -0.0234227)","('vy', -0.231129)","('vz', 0.0209351)",1697720105136643,239.716
1697720105348679574,"('vx', -0.0102947)","('vy', -0.241981)","('vz', 0.0211288)",1697720105313409,239.893
1697720105549124695,"('vx', 0.0140091)","('vy', -0.218849)","('vz', 0.0260595)",1697720105513849,240.093
1697720105750621610,"('vx', 0.0179908)","('vy', -0.208774)","('vz', 0.0243934)",1697720105715923,240.295
1697720105923785515,"('vx', 0.0325297)","('vy', -0.201767)","('vz', 0.0233603)",1697720105888485,240.468
1697720106114958441,"('vx', 0.0480984)","('vy', -0.200088)","('vz', 0.0234699)",1697720106078143,240.658
1697720106320750408,"('vx', 0.0487962)","('vy', -0.195103)","('vz', 0.020366)",1697720106284999,240.865
1697720106489329692,"('vx', 0.056648)","('vy', -0.191912)","('vz', 0.0215228)",1697720106454403,241.034
1697720106682937471,"('vx', 0.0678101)","('vy', -0.188174)","('vz', 0.0213858)",1697720106648644,241.228
1697720106876028558,"('vx', 0.0800722)","('vy', -0.193624)","('vz', 0.0201399)",1697720106841405,241.421
1697720107091705680,"('vx', 0.0718145)","('vy', -0.185165)","('vz', 0.0179083)",1697720107056882,241.636
1697720107285175425,"('vx', 0.0888176)","('vy', -0.177312)","('vz', 0.0189184)",1697720107250113,241.829
1697720107463774923,"('vx', 0.111015)","('vy', -0.161298)","('vz', 0.0182352)",1697720107427828,242.007
1697720107664407538,"('vx', 0.131231)","('vy', -0.151508)","('vz', 0.0207091)",1697720107629387,242.209
1697720107855479987,"('vx', 0.145501)","('vy', -0.139304)","('vz', 0.0183321)",1697720107820715,242.4
1697720108046233895,"('vx', 0.174576)","('vy', -0.126052)","('vz', 0.0157932)",1697720108011779,242.591
1697720108243923913,"('vx', 0.187651)","('vy', -0.0984707)","('vz', 0.0152449)",1697720108209438,242.789
1697720108449265569,"('vx', 0.209712)","('vy', -0.0783066)","('vz', 0.0111592)",1697720108415236,242.995
1697720108630415758,"('vx', 0.212214)","('vy', -0.0758192)","('vz', 0.00596261)",1697720108595736,243.175
1697720108831278270,"('vx', 0.198265)","('vy', -0.0751661)","('vz', 0.00393224)",1697720108796147,243.375
1697720109025705517,"('vx', 0.189202)","('vy', -0.095789)","('vz', -0.00406853)",1697720108991028,243.57
1697720109248622356,"('vx', 0.172663)","('vy', -0.104354)","('vz', -0.00789541)",1697720109214062,243.793
1697720109424800269,"('vx', 0.136133)","('vy', -0.140579)","('vz', -0.00872224)",1697720109389845,243.969
1697720109615188050,"('vx', 0.135716)","('vy', -0.141416)","('vz', -0.00906442)",1697720109580230,244.159
1697720109807609714,"('vx', 0.133292)","('vy', -0.129681)","('vz', -0.00425916)",1697720109770964,244.35
1697720109994698425,"('vx', 0.122626)","('vy', -0.146758)","('vz', -0.0023951)",1697720109959224,244.538
1697720110384314872,"('vx', 0.124167)","('vy', -0.147169)","('vz', 0.00631425)",1697720110348413,244.927
1697720110576836746,"('vx', 0.122342)","('vy', -0.154699)","('vz', 0.0057725)",1697720110540657,245.119
1697720110788420545,"('vx', 0.116549)","('vy', -0.148304)","('vz', 0.00491851)",1697720110753016,245.331
1697720110984976722,"('vx', 0.127179)","('vy', -0.149292)","('vz', 0.00927858)",1697720110949964,245.528
1697720111157130931,"('vx', 0.125428)","('vy', -0.154699)","('vz', 0.00576744)",1697720111122100,245.7
1697720111348927261,"('vx', 0.130279)","('vy', -0.146593)","('vz', 0.00725415)",1697720111313531,245.891
1697720111561992606,"('vx', 0.137092)","('vy', -0.147255)","('vz', 0.00989502)",1697720111526955,246.104
1697720111729177035,"('vx', 0.134328)","('vy', -0.142689)","('vz', 0.0121371)",1697720111693597,246.271
1697720111923930818,"('vx', 0.138368)","('vy', -0.138122)","('vz', 0.0117575)",1697720111888516,246.466
1697720112123297805,"('vx', 0.148044)","('vy', -0.12933)","('vz', 0.00911426)",1697720112088165,246.666
1697720112306825252,"('vx', 0.141413)","('vy', -0.135178)","('vz', 0.00672487)",1697720112271824,246.85
1697720112503989706,"('vx', 0.140381)","('vy', -0.1282)","('vz', 0.00583916)",1697720112469066,247.047
1697720112696081526,"('vx', 0.157749)","('vy', -0.12299)","('vz', 0.00780066)",1697720112661210,247.239
1697720112869259812,"('vx', 0.171987)","('vy', -0.109064)","('vz', 0.007135)",1697720112834356,247.412
1697720113069653040,"('vx', 0.166036)","('vy', -0.113381)","('vz', 0.00562869)",1697720113034108,247.612
1697720113265216715,"('vx', 0.121457)","('vy', -0.16365)","('vz', 0.00559501)",1697720113229138,247.807
1697720113460714982,"('vx', 0.0877674)","('vy', -0.188657)","('vz', 0.000828117)",1697720113424523,248.002
1697720113654079048,"('vx', 0.0981771)","('vy', -0.174469)","('vz', 0.00441918)",1697720113619024,248.197
1697720113850557182,"('vx', 0.107409)","('vy', -0.169983)","('vz', 0.00740985)",1697720113815325,248.393
1697720114036055775,"('vx', 0.101595)","('vy', -0.177473)","('vz', 0.00850412)",1697720114000457,248.578
1697720114228819058,"('vx', 0.10917)","('vy', -0.165297)","('vz', 0.00993389)",1697720114193164,248.771
1697720114426122339,"('vx', 0.142239)","('vy', -0.139403)","('vz', 0.0146996)",1697720114389559,248.967
1697720114618566080,"('vx', 0.157739)","('vy', -0.13683)","('vz', 0.0115327)",1697720114583411,249.161
1697720114811065860,"('vx', 0.154104)","('vy', -0.133184)","('vz', 0.0139086)",1697720114775640,249.353
1697720114986317611,"('vx', 0.157623)","('vy', -0.134901)","('vz', 0.00961639)",1697720114949383,249.527
1697720115175001187,"('vx', 0.155298)","('vy', -0.139711)","('vz', 0.00435112)",1697720115139381,249.717
1697720115373149707,"('vx', 0.150372)","('vy', -0.135192)","('vz', 0.00545171)",1697720115337725,249.915
1697720115569826649,"('vx', 0.148848)","('vy', -0.141236)","('vz', 0.00629111)",1697720115533753,250.111
1697720115759597575,"('vx', 0.159572)","('vy', -0.120057)","('vz', 0.00459119)",1697720115724666,250.302
1697720115957195513,"('vx', 0.137078)","('vy', -0.116831)","('vz', -0.00878009)",1697720115921865,250.499
1697720116150090565,"('vx', 0.105056)","('vy', -0.0901151)","('vz', -0.0165199)",1697720116115244,250.692
1697720116348966250,"('vx', 0.0859559)","('vy', -0.0829856)","('vz', -0.0237024)",1697720116314000,250.891
1697720116540215222,"('vx', 0.0690219)","('vy', -0.0845178)","('vz', -0.0217737)",1697720116504957,251.082
1697720116732003777,"('vx', 0.0977799)","('vy', -0.0900432)","('vz', -0.00775301)",1697720116696945,251.274
1697720116930962629,"('vx', 0.125304)","('vy', -0.0863716)","('vz', -0.00858753)",1697720116895137,251.472
1697720117105519953,"('vx', 0.102611)","('vy', -0.0719964)","('vz', -0.0161484)",1697720117070302,251.647
1697720117305793126,"('vx', 0.0769345)","('vy', -0.0701808)","('vz', -0.0164338)",1697720117270786,251.847
1697720117489067663,"('vx', 0.0621935)","('vy', -0.0651501)","('vz', -0.0192278)",1697720117453446,252.03
1697720117689559173,"('vx', 0.0682051)","('vy', -0.0602577)","('vz', -0.0196018)",1697720117653569,252.23
1697720117886437775,"('vx', 0.061437)","('vy', -0.0517507)","('vz', -0.0189643)",1697720117850921,252.427
1697720118087354997,"('vx', 0.0508209)","('vy', -0.0535919)","('vz', -0.0159217)",1697720118051443,252.628
1697720118285140710,"('vx', 0.0423969)","('vy', -0.0526568)","('vz', -0.0134113)",1697720118249267,252.826
1697720118491159459,"('vx', 0.0398842)","('vy', -0.0520348)","('vz', -0.00851214)",1697720118454530,253.031
1697720118671044483,"('vx', 0.036684)","('vy', -0.047804)","('vz', -0.00552452)",1697720118634179,253.211
1697720118866321231,"('vx', 0.0313633)","('vy', -0.0461101)","('vz', -0.000217226)",1697720118831149,253.408
1697720119057638010,"('vx', 0.0312378)","('vy', -0.0439732)","('vz', 0.00267582)",1697720119022118,253.599
1697720119257161180,"('vx', 0.0296186)","('vy', -0.0428369)","('vz', 0.00721728)",1697720119221361,253.798
1697720119463567199,"('vx', 0.0300288)","('vy', -0.0387015)","('vz', 0.0118007)",1697720119427985,254.005
1697720119637188796,"('vx', 0.0257189)","('vy', -0.0399436)","('vz', 0.0128457)",1697720119601167,254.178
1697720119831010821,"('vx', 0.024592)","('vy', -0.0413824)","('vz', 0.0131377)",1697720119795872,254.373
1697720120030478157,"('vx', 0.0246282)","('vy', -0.042426)","('vz', 0.0150758)",1697720119994253,254.571
